
1	77	47	85	54	1321	9752	11	10515802
1	78	47	85	54	1321	9752	11	10678594
1	79	47	85	54	1321	9752	11	10748906
1	80	47	85	54	1321	9752	11	10900648
1	81	47	85	54	1321	9752	11	10946650
1	82	47	85	54	1321	9752	11	11015007
1	83	47	85	54	1321	9752	11	11090249
1	84	47	85	54	1321	9752	11	11266641
1	85	47	85	54	1321	9752	11	11297297
1	86	47	85	54	1321	9752	11	11376743
1	87	47	85	54	1321	9752	11	11468599
1	88	47	85	54	1321	9752	11	11548300
1	89	47	85	54	1321	9752	11	11620011
1	90	47	85	54	1321	9752	11	11711527
1	91	47	85	54	1321	9752	11	11790973
1	92	47	85	54	1321	9752	11	11927454
1	93	47	85	54	1321	9752	11	12042090
1	94	47	85	54	1321	9752	11	12249291
1	95	47	85	54	1321	9752	11	12210417
1	96	47	85	54	1321	9752	11	12406143
1	97	47	85	54	1321	9752	11	12393596
1	98	47	85	54	1321	9752	11	12540764
1	99	47	85	54	1321	9752	11	12579302
1	100	47	85	54	1321	9752	11	12693065
2	1	22	24	50	1329	7509	9	10081444
2	2	22	24	50	1329	7509	9	4130168
2	3	22	24	50	1329	7509	9	2506284
2	4	22	24	50	1329	7509	9	1942360
2	5	22	24	50	1329	7509	9	1787012
2	6	22	24	50	1329	7509	9	1654224
2	7	22	24	50	1329	7509	9	1590868
2	8	22	24	50	1329	7509	9	1611080
2	9	22	24	50	1329	7509	9	1619172
2	10	22	24	50	1329	7509	9	1671016
2	11	22	24	50	1329	7509	9	1670780
2	12	22	24	50	1329	7509	9	1738176
2	13	22	24	50	1329	7509	9	1790260
2	14	22	24	50	1329	7509	9	1865046
2	15	22	24	50	1329	7509	9	1941488
2	16	22	24	50	1329	7509	9	2017906
2	17	22	24	50	1329	7509	9	2089402
2	18	22	24	50	1329	7509	9	2176856
2	19	22	24	50	1329	7509	9	2249142
2	20	22	24	50	1329	7509	9	2339428
2	21	22	24	50	1329	7509	9	2410178
2	22	22	24	50	1329	7509	9	2503968
2	23	22	24	50	1329	7509	9	2583766
2	24	22	24	50	1329	7509	9	2673522
2	25	22	24	50	1329	7509	9	2760566
2	26	22	24	50	1329	7509	9	2850346
2	27	22	24	50	1329	7509	9	2938350
2	28	22	24	50	1329	7509	9	3034346
2	29	22	24	50	1329	7509	9	3112894
2	30	22	24	50	1329	7509	9	3207880
2	31	22	24	50	1329	7509	9	3302530
2	32	22	24	50	1329	7509	9	3388994
2	33	22	24	50	1329	7509	9	3489810
2	34	22	24	50	1329	7509	9	3580472
2	35	22	24	50	1329	7509	9	3670364
2	36	22	24	50	1329	7509	9	3765968
2	37	22	24	50	1329	7509	9	3861404
2	38	22	24	50	1329	7509	9	3949110
2	39	22	24	50	1329	7509	9	4047280
2	40	22	24	50	1329	7509	9	4140194
2	41	22	24	50	1329	7509	9	4230324
2	42	22	24	50	1329	7509	9	4325662
2	43	22	24	50	1329	7509	9	4419872
2	44	22	24	50	1329	7509	9	4514226
2	45	22	24	50	1329	7509	9	4610786
2	46	22	24	50	1329	7509	9	4710560
2	47	22	24	50	1329	7509	9	4806878
2	48	22	24	50	1329	7509	9	4895338
2	49	22	24	50	1329	7509	9	4990972
2	50	22	24	50	1329	7509	9	5084540
2	51	22	24	50	1329	7509	9	5179452
2	52	22	24	50	1329	7509	9	5278780
2	53	22	24	50	1329	7509	9	5373140
2	54	22	24	50	1329	7509	9	5471844
2	55	22	24	50	1329	7509	9	5562316
2	56	22	24	50	1329	7509	9	5659580
2	57	22	24	50	1329	7509	9	5750964
2	58	22	24	50	1329	7509	9	5848108
2	59	22	24	50	1329	7509	9	5945756
2	60	22	24	50	1329	7509	9	6046284
2	61	22	24	50	1329	7509	9	6136300
2	62	22	24	50	1329	7509	9	6232940
2	63	22	24	50	1329	7509	9	6328068
2	64	22	24	50	1329	7509	9	6423076
2	65	22	24	50	1329	7509	9	6523724
2	66	22	24	50	1329	7509	9	6617532
2	67	22	24	50	1329	7509	9	6710956
2	68	22	24	50	1329	7509	9	6811148
2	69	22	24	50	1329	7509	9	6900660
2	70	22	24	50	1329	7509	9	7004548
2	71	22	24	50	1329	7509	9	7098212
2	72	22	24	50	1329	7509	9	7186620
2	73	22	24	50	1329	7509	9	7288540
2	74	22	24	50	1329	7509	9	7383546
2	75	22	24	50	1329	7509	9	7479150
2	76	22	24	50	1329	7509	9	7580178
2	77	22	24	50	1329	7509	9	7675300
2	78	22	24	50	1329	7509	9	7772894
2	79	22	24	50	1329	7509	9	7867292
2	80	22	24	50	1329	7509	9	7962482
2	81	22	24	50	1329	7509	9	8058800
2	82	22	24	50	1329	7509	9	8158036
2	83	22	24	50	1329	7509	9	8251776
2	84	22	24	50	1329	7509	9	8346668
2	85	22	24	50	1329	7509	9	8445472
2	86	22	24	50	1329	7509	9	8536404
2	87	22	24	50	1329	7509	9	8636864
2	88	22	24	50	1329	7509	9	8730312
2	89	22	24	50	1329	7509	9	8828046
2	90	22	24	50	1329	7509	9	8921386
2	91	22	24	50	1329	7509	9	9014798
2	92	22	24	50	1329	7509	9	9113368
2	93	22	24	50	1329	7509	9	9210370
2	94	22	24	50	1329	7509	9	9307108
2	95	22	24	50	1329	7509	9	9401918
2	96	22	24	50	1329	7509	9	9497256
2	97	22	24	50	1329	7509	9	9591298
2	98	22	24	50	1329	7509	9	9687762
2	99	22	24	50	1329	7509	9	9780122
2	100	22	24	50	1329	7509	9	9877834
3	1	30	83	29	1288	12426	14	89618719
3	2	30	83	29	1288	12426	14	58027226
3	3	30	83	29	1288	12426	14	29336749
3	4	30	83	29	1288	12426	14	19709546
3	5	30	83	29	1288	12426	14	14969466
3	6	30	83	29	1288	12426	14	12158306
3	7	30	83	29	1288	12426	14	10914186
3	8	30	83	29	1288	12426	14	9607899
3	9	30	83	29	1288	12426	14	8787743
3	10	30	83	29	1288	12426	14	7953892
3	11	30	83	29	1288	12426	14	7661284
3	12	30	83	29	1288	12426	14	6964964
3	13	30	83	29	1288	12426	14	6799014
3	14	30	83	29	1288	12426	14	6085513
3	15	30	83	29	1288	12426	14	5911512
3	16	30	83	29	1288	12426	14	5919198
3	17	30	83	29	1288	12426	14	5574798
3	18	30	83	29	1288	12426	14	5237204
3	19	30	83	29	1288	12426	14	5107276
3	20	30	83	29	1288	12426	14	5162770
3	21	30	83	29	1288	12426	14	4922950
3	22	30	83	29	1288	12426	14	4805721
3	23	30	83	29	1288	12426	14	4777219
3	24	30	83	29	1288	12426	14	4862510
3	25	30	83	29	1288	12426	14	4759167
3	26	30	83	29	1288	12426	14	4697324
3	27	30	83	29	1288	12426	14	4569579
3	28	30	83	29	1288	12426	14	4546331
3	29	30	83	29	1288	12426	14	4553959
3	30	30	83	29	1288	12426	14	4495158
3	31	30	83	29	1288	12426	14	4501678
3	32	30	83	29	1288	12426	14	4503106
3	33	30	83	29	1288	12426	14	4597992
3	34	30	83	29	1288	12426	14	4488034
3	35	30	83	29	1288	12426	14	4576280
3	36	30	83	29	1288	12426	14	4542765
3	37	30	83	29	1288	12426	14	4538217
3	38	30	83	29	1288	12426	14	4581502
3	39	30	83	29	1288	12426	14	4585777
3	40	30	83	29	1288	12426	14	4558595
3	41	30	83	29	1288	12426	14	4575569
3	42	30	83	29	1288	12426	14	4588447
3	43	30	83	29	1288	12426	14	4694368
3	44	30	83	29	1288	12426	14	4644415
3	45	30	83	29	1288	12426	14	4674723
3	46	30	83	29	1288	12426	14	4708932
3	47	30	83	29	1288	12426	14	4701475
3	48	30	83	29	1288	12426	14	4718918
3	49	30	83	29	1288	12426	14	4826582
3	50	30	83	29	1288	12426	14	4787693
3	51	30	83	29	1288	12426	14	4859194
3	52	30	83	29	1288	12426	14	4808685
3	53	30	83	29	1288	12426	14	4867155
3	54	30	83	29	1288	12426	14	4898152
3	55	30	83	29	1288	12426	14	4969238
3	56	30	83	29	1288	12426	14	4992184
3	57	30	83	29	1288	12426	14	5056767
3	58	30	83	29	1288	12426	14	5029316
3	59	30	83	29	1288	12426	14	5105279
3	60	30	83	29	1288	12426	14	5113369
3	61	30	83	29	1288	12426	14	5147853
3	62	30	83	29	1288	12426	14	5258253
3	63	30	83	29	1288	12426	14	5255632
3	64	30	83	29	1288	12426	14	5289917
3	65	30	83	29	1288	12426	14	5325032
3	66	30	83	29	1288	12426	14	5349880
3	67	30	83	29	1288	12426	14	5425993
3	68	30	83	29	1288	12426	14	5433631
3	69	30	83	29	1288	12426	14	5472145
3	70	30	83	29	1288	12426	14	5544689
3	71	30	83	29	1288	12426	14	5556643
3	72	30	83	29	1288	12426	14	5630764
3	73	30	83	29	1288	12426	14	5693597
3	74	30	83	29	1288	12426	14	5659735
3	75	30	83	29	1288	12426	14	5728129
3	76	30	83	29	1288	12426	14	5784571
3	77	30	83	29	1288	12426	14	5846242
3	78	30	83	29	1288	12426	14	5877286
3	79	30	83	29	1288	12426	14	5937546
3	80	30	83	29	1288	12426	14	5955974
3	81	30	83	29	1288	12426	14	5998804
3	82	30	83	29	1288	12426	14	6069688
3	83	30	83	29	1288	12426	14	6113099
3	84	30	83	29	1288	12426	14	6138499
3	85	30	83	29	1288	12426	14	6195605
3	86	30	83	29	1288	12426	14	6210796
3	87	30	83	29	1288	12426	14	6266159
3	88	30	83	29	1288	12426	14	6316127
3	89	30	83	29	1288	12426	14	6407151
3	90	30	83	29	1288	12426	14	6456509
3	91	30	83	29	1288	12426	14	6467106
3	92	30	83	29	1288	12426	14	6524681
3	93	30	83	29	1288	12426	14	6566067
3	94	30	83	29	1288	12426	14	6644305
3	95	30	83	29	1288	12426	14	6674154
3	96	30	83	29	1288	12426	14	6712054
3	97	30	83	29	1288	12426	14	6775186
3	98	30	83	29	1288	12426	14	6834915
3	99	30	83	29	1288	12426	14	6903193
3	100	30	83	29	1288	12426	14	6947899
4	1	39	79	83	1496	12213	19	84091128
4	2	39	79	83	1496	12213	19	45296729
4	3	39	79	83	1496	12213	19	26653966
4	4	39	79	83	1496	12213	19	18057159
4	5	39	79	83	1496	12213	19	15331790
4	6	39	79	83	1496	12213	19	12108089
4	7	39	79	83	1496	12213	19	11311979
4	8	39	79	83	1496	12213	19	10030414
4	9	39	79	83	1496	12213	19	9495399
4	10	39	79	83	1496	12213	19	8878935
4	11	39	79	83	1496	12213	19	8910429
4	12	39	79	83	1496	12213	19	8441300
4	13	39	79	83	1496	12213	19	8322536
4	14	39	79	83	1496	12213	19	7904204
4	15	39	79	83	1496	12213	19	7879292
4	16	39	79	83	1496	12213	19	7868205
4	17	39	79	83	1496	12213	19	7663884
4	18	39	79	83	1496	12213	19	7703120
4	19	39	79	83	1496	12213	19	7732165
4	20	39	79	83	1496	12213	19	7714916
4	21	39	79	83	1496	12213	19	7824936
4	22	39	79	83	1496	12213	19	7603235
4	23	39	79	83	1496	12213	19	7541983
4	24	39	79	83	1496	12213	19	7765210
4	25	39	79	83	1496	12213	19	7694320
4	26	39	79	83	1496	12213	19	7788303
4	27	39	79	83	1496	12213	19	7827223
4	28	39	79	83	1496	12213	19	7922312
4	29	39	79	83	1496	12213	19	7908381
4	30	39	79	83	1496	12213	19	8052920
4	31	39	79	83	1496	12213	19	8181264
4	32	39	79	83	1496	12213	19	8271530
4	33	39	79	83	1496	12213	19	8475793
4	34	39	79	83	1496	12213	19	8431127
4	35	39	79	83	1496	12213	19	8739433
4	36	39	79	83	1496	12213	19	8766341
4	37	39	79	83	1496	12213	19	8840333
4	38	39	79	83	1496	12213	19	8975866
4	39	39	79	83	1496	12213	19	9109104
4	40	39	79	83	1496	12213	19	9191940
4	41	39	79	83	1496	12213	19	9364674
4	42	39	79	83	1496	12213	19	9501380
4	43	39	79	83	1496	12213	19	9697968
4	44	39	79	83	1496	12213	19	9823768
4	45	39	79	83	1496	12213	19	9919390
4	46	39	79	83	1496	12213	19	10040051
4	47	39	79	83	1496	12213	19	10135985
4	48	39	79	83	1496	12213	19	10274500
4	49	39	79	83	1496	12213	19	10436873
4	50	39	79	83	1496	12213	19	10616073
4	51	39	79	83	1496	12213	19	10711288
4	52	39	79	83	1496	12213	19	10930928
4	53	39	79	83	1496	12213	19	10976132
4	54	39	79	83	1496	12213	19	11134227
4	55	39	79	83	1496	12213	19	11321473
4	56	39	79	83	1496	12213	19	11452546
4	57	39	79	83	1496	12213	19	11576746
4	58	39	79	83	1496	12213	19	11727881
4	59	39	79	83	1496	12213	19	11882255
4	60	39	79	83	1496	12213	19	11988044
4	61	39	79	83	1496	12213	19	12159008
4	62	39	79	83	1496	12213	19	12301295
4	63	39	79	83	1496	12213	19	12429915
4	64	39	79	83	1496	12213	19	12587056
4	65	39	79	83	1496	12213	19	12776587
4	66	39	79	83	1496	12213	19	12884985
4	67	39	79	83	1496	12213	19	13003574
4	68	39	79	83	1496	12213	19	13161979
4	69	39	79	83	1496	12213	19	13359726
4	70	39	79	83	1496	12213	19	13454220
4	71	39	79	83	1496	12213	19	13607806
4	72	39	79	83	1496	12213	19	13752307
4	73	39	79	83	1496	12213	19	13802561
4	74	39	79	83	1496	12213	19	14075674
4	75	39	79	83	1496	12213	19	14158713
4	76	39	79	83	1496	12213	19	14335841
4	77	39	79	83	1496	12213	19	14432468
4	78	39	79	83	1496	12213	19	14603513
4	79	39	79	83	1496	12213	19	14768949
4	80	39	79	83	1496	12213	19	14870470
4	81	39	79	83	1496	12213	19	15039931
4	82	39	79	83	1496	12213	19	15165389
4	83	39	79	83	1496	12213	19	15334613
4	84	39	79	83	1496	12213	19	15495463
4	85	39	79	83	1496	12213	19	15651731
4	86	39	79	83	1496	12213	19	15793621
4	87	39	79	83	1496	12213	19	15956446
4	88	39	79	83	1496	12213	19	16134992
4	89	39	79	83	1496	12213	19	16262346
4	90	39	79	83	1496	12213	19	16385039
4	91	39	79	83	1496	12213	19	16550076
4	92	39	79	83	1496	12213	19	16709500
4	93	39	79	83	1496	12213	19	16814647
4	94	39	79	83	1496	12213	19	16960317
4	95	39	79	83	1496	12213	19	17162867
4	96	39	79	83	1496	12213	19	17368419
4	97	39	79	83	1496	12213	19	17484938
4	98	39	79	83	1496	12213	19	17631951
4	99	39	79	83	1496	12213	19	17797288
4	100	39	79	83	1496	12213	19	17943428
5	1	22	36	59	1454	5139	8	10299991
5	2	22	36	59	1454	5139	8	3353030
5	3	22	36	59	1454	5139	8	2320725
5	4	22	36	59	1454	5139	8	1996972
5	5	22	36	59	1454	5139	8	1772471
5	6	22	36	59	1454	5139	8	1730660
5	7	22	36	59	1454	5139	8	1669710
5	8	22	36	59	1454	5139	8	1721152
5	9	22	36	59	1454	5139	8	1716761
5	10	22	36	59	1454	5139	8	1786674
5	11	22	36	59	1454	5139	8	1844671
5	12	22	36	59	1454	5139	8	1939810
5	13	22	36	59	1454	5139	8	2003341
5	14	22	36	59	1454	5139	8	2086780
5	15	22	36	59	1454	5139	8	2174709
5	16	22	36	59	1454	5139	8	2259902
5	17	22	36	59	1454	5139	8	2363599
5	18	22	36	59	1454	5139	8	2465774
5	19	22	36	59	1454	5139	8	2546866
5	20	22	36	59	1454	5139	8	2649919
5	21	22	36	59	1454	5139	8	2757832
5	22	22	36	59	1454	5139	8	2846773
5	23	22	36	59	1454	5139	8	2948890
5	24	22	36	59	1454	5139	8	3055219
5	25	22	36	59	1454	5139	8	3158992
5	26	22	36	59	1454	5139	8	3263449
5	27	22	36	59	1454	5139	8	3381802
5	28	22	36	59	1454	5139	8	3482587
5	29	22	36	59	1454	5139	8	3579088
5	30	22	36	59	1454	5139	8	3691681
5	31	22	36	59	1454	5139	8	3798550
5	32	22	36	59	1454	5139	8	3903043
5	33	22	36	59	1454	5139	8	4014196
5	34	22	36	59	1454	5139	8	4126537
5	35	22	36	59	1454	5139	8	4234666
5	36	22	36	59	1454	5139	8	4349923
5	37	22	36	59	1454	5139	8	4460644
5	38	22	36	59	1454	5139	8	4567189
5	39	22	36	59	1454	5139	8	4667614
5	40	22	36	59	1454	5139	8	4774591
5	41	22	36	59	1454	5139	8	4891756
5	42	22	36	59	1454	5139	8	4998173
5	43	22	36	59	1454	5139	8	5106786
5	44	22	36	59	1454	5139	8	5219575
5	45	22	36	59	1454	5139	8	5328872
5	46	22	36	59	1454	5139	8	5439501
5	47	22	36	59	1454	5139	8	5554126
5	48	22	36	59	1454	5139	8	5661767
5	49	22	36	59	1454	5139	8	5771064
5	50	22	36	59	1454	5139	8	5880940
5	51	22	36	59	1454	5139	8	5994740
5	52	22	36	59	1454	5139	8	6095616
5	53	22	36	59	1454	5139	8	6219964
5	54	22	36	59	1454	5139	8	6324872
5	55	22	36	59	1454	5139	8	6432876
5	56	22	36	59	1454	5139	8	6545956
5	57	22	36	59	1454	5139	8	6660512
5	58	22	36	59	1454	5139	8	6766572
5	59	22	36	59	1454	5139	8	6883648
5	60	22	36	59	1454	5139	8	7000364
5	61	22	36	59	1454	5139	8	7111536
5	62	22	36	59	1454	5139	8	7216869
5	63	22	36	59	1454	5139	8	7327566
5	64	22	36	59	1454	5139	8	7437687
5	65	22	36	59	1454	5139	8	7547844
5	66	22	36	59	1454	5139	8	7663473
5	67	22	36	59	1454	5139	8	7770786
5	68	22	36	59	1454	5139	8	7885875
5	69	22	36	59	1454	5139	8	7993944
5	70	22	36	59	1454	5139	8	8101185
5	71	22	36	59	1454	5139	8	8224446
5	72	22	36	59	1454	5139	8	8325783
5	73	22	36	59	1454	5139	8	8434016
5	74	22	36	59	1454	5139	8	8541038
5	75	22	36	59	1454	5139	8	8656736
5	76	22	36	59	1454	5139	8	8769554
5	77	22	36	59	1454	5139	8	8872858
5	78	22	36	59	1454	5139	8	8985247
5	79	22	36	59	1454	5139	8	9089333
5	80	22	36	59	1454	5139	8	9204906
5	81	22	36	59	1454	5139	8	9310664
5	82	22	36	59	1454	5139	8	9420454
5	83	22	36	59	1454	5139	8	9533785
5	84	22	36	59	1454	5139	8	9640901
5	85	22	36	59	1454	5139	8	9751476
5	86	22	36	59	1454	5139	8	9862411
5	87	22	36	59	1454	5139	8	9967262
5	88	22	36	59	1454	5139	8	10074145
5	89	22	36	59	1454	5139	8	10185240
5	90	22	36	59	1454	5139	8	10292075
5	91	22	36	59	1454	5139	8	10395634
5	92	22	36	59	1454	5139	8	10502505
5	93	22	36	59	1454	5139	8	10605236
5	94	22	36	59	1454	5139	8	10709731
5	95	22	36	59	1454	5139	8	10816710
5	96	22	36	59	1454	5139	8	10922429
5	97	22	36	59	1454	5139	8	11030632
5	98	22	36	59	1454	5139	8	11135523
5	99	22	36	59	1454	5139	8	11240702
5	100	22	36	59	1454	5139	8	11346097
6	1	37	65	36	851	14471	7	83169355
6	2	37	65	36	851	14471	7	52730475
6	3	37	65	36	851	14471	7	32954910
6	4	37	65	36	851	14471	7	22014015
6	5	37	65	36	851	14471	7	17862175
6	6	37	65	36	851	14471	7	14610520
6	7	37	65	36	851	14471	7	14902210
6	8	37	65	36	851	14471	7	12530135
6	9	37	65	36	851	14471	7	11364330
6	10	37	65	36	851	14471	7	9251829
6	11	37	65	36	851	14471	7	8232592
6	12	37	65	36	851	14471	7	7793870
6	13	37	65	36	851	14471	7	7570493
6	14	37	65	36	851	14471	7	7385726
6	15	37	65	36	851	14471	7	6499414
6	16	37	65	36	851	14471	7	6401487
6	17	37	65	36	851	14471	7	6280615
6	18	37	65	36	851	14471	7	6017711
6	19	37	65	36	851	14471	7	5891892
6	20	37	65	36	851	14471	7	5796363
6	21	37	65	36	851	14471	7	5586723
6	22	37	65	36	851	14471	7	5509647
6	23	37	65	36	851	14471	7	5477479
6	24	37	65	36	851	14471	7	5417101
6	25	37	65	36	851	14471	7	5445643
6	26	37	65	36	851	14471	7	5199885
6	27	37	65	36	851	14471	7	5133202
6	28	37	65	36	851	14471	7	5093494
6	29	37	65	36	851	14471	7	5038186
6	30	37	65	36	851	14471	7	4934453
6	31	37	65	36	851	14471	7	4998709
6	32	37	65	36	851	14471	7	4891430
6	33	37	65	36	851	14471	7	4922955
6	34	37	65	36	851	14471	7	4935984
6	35	37	65	36	851	14471	7	4911573
6	36	37	65	36	851	14471	7	4941885
6	37	37	65	36	851	14471	7	4948212
6	38	37	65	36	851	14471	7	4959046
6	39	37	65	36	851	14471	7	5017720
6	40	37	65	36	851	14471	7	4940299
6	41	37	65	36	851	14471	7	5025696
6	42	37	65	36	851	14471	7	5003656
6	43	37	65	36	851	14471	7	5141061
6	44	37	65	36	851	14471	7	5076446
6	45	37	65	36	851	14471	7	5139036
6	46	37	65	36	851	14471	7	5161066
6	47	37	65	36	851	14471	7	5240556
6	48	37	65	36	851	14471	7	5236911
6	49	37	65	36	851	14471	7	5329076
6	50	37	65	36	851	14471	7	5342331
6	51	37	65	36	851	14471	7	5346161
6	52	37	65	36	851	14471	7	5463156
6	53	37	65	36	851	14471	7	5414726
6	54	37	65	36	851	14471	7	5489406
6	55	37	65	36	851	14471	7	5586966
6	56	37	65	36	851	14471	7	5583191
6	57	37	65	36	851	14471	7	5677956
6	58	37	65	36	851	14471	7	5681461
6	59	37	65	36	851	14471	7	5735796
6	60	37	65	36	851	14471	7	5781811
6	61	37	65	36	851	14471	7	5832701
6	62	37	65	36	851	14471	7	5904839
6	63	37	65	36	851	14471	7	5957477
6	64	37	65	36	851	14471	7	5990615
6	65	37	65	36	851	14471	7	6075298
6	66	37	65	36	851	14471	7	6116171
6	67	37	65	36	851	14471	7	6160388
6	68	37	65	36	851	14471	7	6260635
6	69	37	65	36	851	14471	7	6314602
6	70	37	65	36	851	14471	7	6341269
6	71	37	65	36	851	14471	7	6400436
6	72	37	65	36	851	14471	7	6495028
6	73	37	65	36	851	14471	7	6539570
6	74	37	65	36	851	14471	7	6627272
6	75	37	65	36	851	14471	7	6684684
6	76	37	65	36	851	14471	7	6717526
6	77	37	65	36	851	14471	7	6795153
6	78	37	65	36	851	14471	7	6830920
6	79	37	65	36	851	14471	7	6920897
6	80	37	65	36	851	14471	7	6949247
6	81	37	65	36	851	14471	7	7025401
6	82	37	65	36	851	14471	7	7134185
6	83	37	65	36	851	14471	7	7147744
6	84	37	65	36	851	14471	7	7223573
6	85	37	65	36	851	14471	7	7243625
6	86	37	65	36	851	14471	7	7350192
6	87	37	65	36	851	14471	7	7393579
6	88	37	65	36	851	14471	7	7465631
6	89	37	65	36	851	14471	7	7541388
6	90	37	65	36	851	14471	7	7608110
6	91	37	65	36	851	14471	7	7653057
6	92	37	65	36	851	14471	7	7725723
6	93	37	65	36	851	14471	7	7814379
6	94	37	65	36	851	14471	7	7865270
6	95	37	65	36	851	14471	7	7923181
6	96	37	65	36	851	14471	7	7975986
6	97	37	65	36	851	14471	7	8066289
6	98	37	65	36	851	14471	7	8091722
6	99	37	65	36	851	14471	7	8184329
6	100	37	65	36	851	14471	7	8262658
7	1	23	46	54	914	10470	7	28768392
7	2	23	46	54	914	10470	7	14455898
7	3	23	46	54	914	10470	7	8104256
7	4	23	46	54	914	10470	7	5784146
7	5	23	46	54	914	10470	7	4713212
7	6	23	46	54	914	10470	7	3960460
7	7	23	46	54	914	10470	7	3434318
7	8	23	46	54	914	10470	7	3265228
7	9	23	46	54	914	10470	7	3117734
7	10	23	46	54	914	10470	7	2987490
7	11	23	46	54	914	10470	7	2892252
7	12	23	46	54	914	10470	7	2921674
7	13	23	46	54	914	10470	7	2933202
7	14	23	46	54	914	10470	7	2835932
7	15	23	46	54	914	10470	7	2972296
7	16	23	46	54	914	10470	7	2960586
7	17	23	46	54	914	10470	7	3010378
7	18	23	46	54	914	10470	7	3017382
7	19	23	46	54	914	10470	7	3046558
7	20	23	46	54	914	10470	7	3130098
7	21	23	46	54	914	10470	7	3177896
7	22	23	46	54	914	10470	7	3276662
7	23	23	46	54	914	10470	7	3356200
7	24	23	46	54	914	10470	7	3422076
7	25	23	46	54	914	10470	7	3499498
7	26	23	46	54	914	10470	7	3595320
7	27	23	46	54	914	10470	7	3679964
7	28	23	46	54	914	10470	7	3761158
7	29	23	46	54	914	10470	7	3839408
7	30	23	46	54	914	10470	7	3935092
7	31	23	46	54	914	10470	7	4007546
7	32	23	46	54	914	10470	7	4116248
7	33	23	46	54	914	10470	7	4209080
7	34	23	46	54	914	10470	7	4310652
7	35	23	46	54	914	10470	7	4402058
7	36	23	46	54	914	10470	7	4509380
7	37	23	46	54	914	10470	7	4598340
7	38	23	46	54	914	10470	7	4686058
7	39	23	46	54	914	10470	7	4780024
7	40	23	46	54	914	10470	7	4895602
7	41	23	46	54	914	10470	7	4989514
7	42	23	46	54	914	10470	7	5075744
